Step	DeathCause	Age	Speed	Sight	ReproductiveUrge	LifeSpan	Charm	PregnancyDuration	Status	Starving	Drying
9	HUNGER	2,505	5,029298	66	42	5,614582	49	56	MOVING	16	27
9	HUNGER	2,505	5,877518	64	44	4,284286	42	55	MOVING	17	33
9	HUNGER	2,505	6,412947	44	46	5,764376	91	35	MOVING	17	25
9	HUNGER	2,505	5,634555	50	35	4,889969	97	38	RESTING	23	32
9	HUNGER	2,505	3,458313	52	40	5,59454	80	45	RESTING	24	27
9	HUNGER	2,505	3,364475	47	49	4,443816	66	57	WAITING	19	32
9	HUNGER	2,505	3,252989	31	34	4,067523	40	51	SEARCHINGFOOD	16	25
9	HUNGER	2,505	1,808659	44	38	4,174908	31	49	MOVING	17	34
9	HUNGER	2,505	2,483516	51	41	4,838855	45	36	SEARCHINGFOOD	21	33
9	HUNGER	2,505	1,426465	69	40	5,771352	36	55	MOVING	21	29
9	HUNGER	2,505	2,054411	60	31	4,046737	60	46	MOVING	16	31
9	HUNGER	2,505	2,508893	47	35	5,082972	32	58	MOVING	23	26
9	HUNGER	2,505	1,61959	33	41	4,298741	90	54	SEARCHINGFOOD	19	30
9	HUNGER	2,505	1,393544	34	31	4,90718	41	55	MOVING	21	25
9	HUNGER	2,505	1,415118	65	46	4,054676	47	57	MOVING	21	29
9	HUNGER	2,505	1,272611	53	32	5,45098	52	55	MOVING	19	30
9	HUNGER	2,505	1,103636	42	38	4,184486	25	50	SEARCHINGFOOD	22	28
9	HUNGER	2,505	1,288091	40	34	5,108355	54	39	RESTING	22	27
3	DROWN	1,505	9,264761	58	41	5,346244	97	34	RESTING	22	34
4	DROWN	2,005	9,092611	51	42	5,358937	82	52	SEARCHINGMATE	24	29
4	DROWN	2,005	7,174832	34	36	5,804448	73	37	SEARCHINGMATE	16	26
4	DROWN	2,005	3,913748	61	30	5,543289	61	52	SEARCHINGMATE	15	29
3	DROWN	1,505	8,644004	40	48	4,286794	90	58	SEARCHINGMATE	17	31
4	DROWN	1,505	9,234288	52	32	4,698245	47	51	SEARCHINGFOOD	21	34
6	DROWN	1,505	6,683655	61	33	5,384556	50	39	SEARCHINGMATE	18	27
2	DROWN	1,505	8,661831	34	47	4,072049	44	32	SEARCHINGMATE	23	31
3	DROWN	1,505	9,297292	38	34	5,439985	84	49	SEARCHINGMATE	19	32
5	DROWN	2,005	8,194138	63	40	4,873465	84	46	SEARCHINGMATE	22	25
9	DROWN	2,505	7,039249	67	34	5,094092	86	36	SEARCHINGMATE	15	30
11	DROWN	2,505	8,962612	68	36	5,741208	64	50	SEARCHINGMATE	23	33
1	HUNGER	0,02	9,641666	53	0	0	35	30	WANDERING	17	25
1	HUNGER	0,02	9,935417	65	0	0	80	59	WANDERING	23	29
1	HUNGER	0,02	9,428504	53	0	0	24	55	WANDERING	16	34
1	HUNGER	0,02	9,494192	41	0	0	57	30	WANDERING	22	33
1	HUNGER	0,02	8,922365	43	0	0	89	35	WANDERING	18	29
1	HUNGER	0,02	9,771664	48	0	0	78	41	WANDERING	21	30
1	HUNGER	0,02	9,018475	62	0	0	53	48	WANDERING	18	27
1	HUNGER	0,02	9,29218	52	0	0	60	53	WANDERING	23	31
1	HUNGER	0,02	8,229554	40	0	0	80	39	WANDERING	15	34
1	HUNGER	0,02	9,668248	50	0	0	81	59	WANDERING	20	25
1	HUNGER	0,02	8,189584	40	0	0	76	30	WANDERING	20	31
1	HUNGER	0,02	8,552243	50	0	0	28	37	WANDERING	20	32
1	HUNGER	0,02	9,191334	47	0	0	21	32	WANDERING	20	25
1	HUNGER	0,02	8,826313	50	0	0	37	36	WANDERING	15	34
1	HUNGER	0,02	8,035531	46	0	0	49	35	WANDERING	15	31
1	HUNGER	0,02	8,494182	60	0	0	22	48	WANDERING	15	31
1	HUNGER	0,02	6,715479	46	0	0	95	58	WANDERING	18	28
1	HUNGER	0,02	6,511453	41	0	0	51	51	WANDERING	22	30
1	HUNGER	0,02	9,406601	39	0	0	30	53	WANDERING	23	28
1	HUNGER	0,02	6,230473	53	0	0	27	46	WANDERING	17	34
1	HUNGER	0,02	6,184813	38	0	0	20	30	WANDERING	16	29
1	HUNGER	0,02	8,444586	67	0	0	37	30	WANDERING	16	31
1	HUNGER	0,02	8,831151	56	0	0	43	59	WANDERING	15	34
1	HUNGER	0,02	6,580428	44	0	0	96	36	WANDERING	19	31
1	HUNGER	0,02	6,960796	49	0	0	85	36	WANDERING	16	33
1	HUNGER	0,02	5,927289	60	0	0	20	43	WANDERING	16	27
1	HUNGER	0,02	7,404597	40	0	0	96	49	WANDERING	24	30
1	HUNGER	0,02	8,451567	39	0	0	48	55	WANDERING	19	33
1	HUNGER	0,02	5,885255	52	0	0	79	50	WANDERING	23	32
1	HUNGER	0,02	6,587166	48	0	0	25	48	WANDERING	20	34
1	HUNGER	0,02	9,985443	64	0	0	27	30	WANDERING	23	27
1	HUNGER	0,02	9,770473	67	0	0	54	54	WANDERING	16	26
1	HUNGER	0,02	6,658353	46	0	0	74	56	WANDERING	22	28
1	HUNGER	0,02	8,02316	38	0	0	33	55	WANDERING	15	31
1	HUNGER	0,02	5,3419	61	0	0	57	38	WANDERING	24	25
1	HUNGER	0,02	5,083541	41	0	0	84	42	WANDERING	16	29
1	HUNGER	0,02	8,81323	68	0	0	97	48	WANDERING	24	32
1	HUNGER	0,02	6,758161	48	0	0	85	39	WANDERING	18	30
1	HUNGER	0,02	8,520847	42	0	0	31	31	WANDERING	24	29
1	HUNGER	0,02	7,030351	36	0	0	69	40	WANDERING	22	32
1	HUNGER	0,02	5,862152	39	0	0	90	43	WANDERING	22	25
1	HUNGER	0,02	6,77807	69	0	0	45	42	WANDERING	16	30
1	HUNGER	0,02	7,862863	49	0	0	24	44	WANDERING	24	28
1	HUNGER	0,02	7,532611	56	0	0	58	32	WANDERING	21	31
1	HUNGER	0,02	5,857736	65	0	0	32	54	WANDERING	17	33
1	HUNGER	0,02	6,638967	65	0	0	37	33	WANDERING	20	29
1	HUNGER	0,02	6,098003	41	0	0	46	37	WANDERING	22	30
1	HUNGER	0,02	5,672992	49	0	0	72	30	WANDERING	23	32
1	HUNGER	0,02	7,482187	30	0	0	50	52	WANDERING	18	27
1	HUNGER	0,02	5,717871	34	0	0	93	58	WANDERING	18	25
1	HUNGER	0,02	7,934473	40	0	0	49	44	WANDERING	21	25
1	HUNGER	0,02	7,948561	44	0	0	35	57	WANDERING	16	32
1	HUNGER	0,02	4,612135	43	0	0	86	40	WANDERING	16	33
1	HUNGER	0,02	5,098117	52	0	0	83	54	WANDERING	16	25
1	HUNGER	0,02	5,148328	63	0	0	98	43	WANDERING	23	34
1	HUNGER	0,02	3,853501	58	0	0	23	46	WANDERING	16	26
1	HUNGER	0,02	5,421911	67	0	0	34	49	WANDERING	16	32
1	HUNGER	0,02	4,758447	66	0	0	94	52	WANDERING	21	32
1	HUNGER	0,02	3,775011	59	0	0	20	34	WANDERING	24	33
1	HUNGER	0,02	6,402821	35	0	0	69	59	WANDERING	21	29
1	HUNGER	0,02	3,681051	34	0	0	52	48	WANDERING	20	29
1	HUNGER	0,02	6,078644	52	0	0	44	40	WANDERING	22	31
1	HUNGER	0,02	6,509356	53	0	0	41	56	WANDERING	23	25
1	HUNGER	0,02	5,06771	49	0	0	70	55	WANDERING	18	28
1	HUNGER	0,02	3,879484	32	0	0	79	58	WANDERING	23	27
1	HUNGER	0,02	3,854352	51	0	0	57	31	WANDERING	18	30
1	HUNGER	0,02	4,982896	39	0	0	59	35	WANDERING	16	31
1	HUNGER	0,02	4,163054	69	0	0	28	52	WANDERING	18	33
1	HUNGER	0,02	4,600746	42	0	0	30	53	WANDERING	24	31
1	HUNGER	0,02	5,393016	64	0	0	37	51	WANDERING	17	31
1	HUNGER	0,02	3,290912	48	0	0	24	48	WANDERING	18	30
1	HUNGER	0,02	5,952311	63	0	0	88	36	WANDERING	20	29
1	HUNGER	0,02	3,012566	67	0	0	73	57	WANDERING	15	32
1	HUNGER	0,02	4,495137	65	0	0	41	54	WANDERING	18	32
1	HUNGER	0,02	4,215483	34	0	0	75	49	WANDERING	18	28
1	HUNGER	0,02	4,763579	34	0	0	20	57	WANDERING	16	28
1	HUNGER	0,02	2,465045	64	0	0	35	51	WANDERING	23	30
1	HUNGER	0,02	3,943862	52	0	0	38	37	WANDERING	17	33
1	HUNGER	0,02	2,848272	52	0	0	40	34	WANDERING	24	27
1	HUNGER	0,02	2,45776	43	0	0	50	30	WANDERING	21	32
1	HUNGER	0,02	2,672067	54	0	0	36	33	WANDERING	23	30
1	HUNGER	0,02	2,270302	35	0	0	75	52	WANDERING	16	27
1	HUNGER	0,02	3,120898	69	0	0	96	36	WANDERING	21	26
1	HUNGER	0,02	3,718533	58	0	0	86	49	WANDERING	23	26
1	HUNGER	0,02	3,706012	66	0	0	24	46	WANDERING	19	30
1	HUNGER	0,02	1,934081	50	0	0	86	50	WANDERING	15	27
1	HUNGER	0,02	2,711802	65	0	0	49	33	WANDERING	18	26
1	HUNGER	0,02	3,146911	45	0	0	55	40	WANDERING	24	34
1	HUNGER	0,02	2,377388	49	0	0	55	45	WANDERING	24	34
1	HUNGER	0,02	1,804284	50	0	0	51	49	WANDERING	17	30
1	HUNGER	0,02	2,486534	49	0	0	87	33	WANDERING	16	29
1	HUNGER	0,02	1,335108	63	0	0	58	33	WANDERING	24	26
1	HUNGER	0,02	2,011395	43	0	0	63	55	WANDERING	19	26
1	HUNGER	0,02	1,053865	51	0	0	55	59	WANDERING	23	30
1	HUNGER	0,02	1,924326	38	0	0	87	47	WANDERING	16	34
1	HUNGER	0,02	1,278722	36	0	0	37	58	WANDERING	18	26
1	HUNGER	0,02	1,271452	65	0	0	97	55	WANDERING	18	32
1	HUNGER	0,02	1,42134	30	0	0	90	54	WANDERING	16	27
1	HUNGER	0,02	1,022146	69	0	0	50	50	WANDERING	20	26
1	HUNGER	0,02	1,17941	40	0	0	63	58	WANDERING	20	34
1	HUNGER	0,02	9,91018	38	0	0	72	54	WANDERING	21	28
1	HUNGER	0,02	9,138209	39	0	0	76	49	WANDERING	15	32
1	HUNGER	0,02	8,458122	61	0	0	65	33	WANDERING	22	30
1	HUNGER	0,02	8,932728	37	0	0	65	57	WANDERING	15	30
1	HUNGER	0,02	8,655633	58	0	0	43	47	WANDERING	21	27
1	HUNGER	0,02	8,952249	55	0	0	25	37	WANDERING	24	29
1	HUNGER	0,02	9,772773	44	0	0	87	41	WANDERING	20	27
1	HUNGER	0,02	7,156227	44	0	0	40	30	WANDERING	22	25
1	HUNGER	0,02	7,252149	30	0	0	43	49	WANDERING	16	29
1	HUNGER	0,02	7,367282	30	0	0	41	35	WANDERING	22	30
1	HUNGER	0,02	8,209241	39	0	0	26	42	WANDERING	21	25
1	HUNGER	0,02	8,485419	46	0	0	64	58	WANDERING	17	25
1	HUNGER	0,02	9,951917	49	0	0	55	30	WANDERING	17	31
1	HUNGER	0,02	7,278895	51	0	0	76	32	WANDERING	18	27
1	HUNGER	0,02	6,661401	43	0	0	41	33	WANDERING	22	28
1	HUNGER	0,02	9,784531	39	0	0	34	43	WANDERING	18	33
1	HUNGER	0,02	9,744118	41	0	0	99	30	WANDERING	20	34
1	HUNGER	0,02	6,090209	48	0	0	96	56	WANDERING	20	33
1	HUNGER	0,02	9,197668	32	0	0	91	40	WANDERING	21	27
1	HUNGER	0,02	9,805044	39	0	0	68	49	WANDERING	18	33
1	HUNGER	0,02	8,184883	40	0	0	82	46	WANDERING	20	29
1	HUNGER	0,02	7,642398	66	0	0	24	34	WANDERING	19	25
1	HUNGER	0,02	9,427877	51	0	0	29	56	WANDERING	20	31
1	HUNGER	0,02	6,800768	68	0	0	76	55	WANDERING	17	34
1	HUNGER	0,02	5,844089	34	0	0	42	58	WANDERING	21	30
1	HUNGER	0,02	6,072763	59	0	0	38	53	WANDERING	19	33
1	HUNGER	0,02	9,463234	53	0	0	92	49	WANDERING	16	25
1	HUNGER	0,02	9,585743	55	0	0	61	57	WANDERING	15	33
1	HUNGER	0,02	7,336532	39	0	0	25	50	WANDERING	20	25
1	HUNGER	0,02	7,805569	40	0	0	65	42	WANDERING	19	27
1	HUNGER	0,02	7,075867	51	0	0	45	51	WANDERING	16	27
1	HUNGER	0,02	5,118809	55	0	0	87	43	WANDERING	17	29
1	HUNGER	0,02	9,122239	69	0	0	74	58	WANDERING	16	31
1	HUNGER	0,02	8,797997	35	0	0	26	47	WANDERING	20	34
1	HUNGER	0,02	9,349319	38	0	0	46	46	WANDERING	17	28
1	HUNGER	0,02	7,431843	61	0	0	28	30	WANDERING	23	32
1	HUNGER	0,02	4,925765	66	0	0	98	32	WANDERING	20	31
1	HUNGER	0,02	7,939888	46	0	0	49	43	WANDERING	24	29
1	HUNGER	0,02	8,509977	61	0	0	80	46	WANDERING	16	28
1	HUNGER	0,02	7,451173	57	0	0	33	44	WANDERING	24	30
1	HUNGER	0,02	6,32496	35	0	0	87	45	WANDERING	24	30
1	HUNGER	0,02	4,593508	30	0	0	72	56	WANDERING	15	26
1	HUNGER	0,02	4,40539	45	0	0	89	49	WANDERING	20	28
1	HUNGER	0,02	4,056377	55	0	0	44	57	WANDERING	18	25
1	HUNGER	0,02	5,874172	59	0	0	46	44	WANDERING	15	28
1	HUNGER	0,02	7,953956	33	0	0	51	48	WANDERING	24	25
1	HUNGER	0,02	5,131285	39	0	0	98	35	WANDERING	16	25
1	HUNGER	0,02	6,898217	59	0	0	29	45	WANDERING	16	34
1	HUNGER	0,02	6,547233	44	0	0	36	44	WANDERING	17	30
1	HUNGER	0,02	7,155322	63	0	0	70	50	WANDERING	22	34
1	HUNGER	0,02	6,788309	57	0	0	69	30	WANDERING	22	27
1	HUNGER	0,02	5,309872	45	0	0	31	31	WANDERING	24	34
1	HUNGER	0,02	5,513139	58	0	0	82	35	WANDERING	19	27
1	HUNGER	0,02	6,750895	59	0	0	80	40	WANDERING	18	34
1	HUNGER	0,02	6,533168	67	0	0	68	43	WANDERING	16	30
1	HUNGER	0,02	6,757615	56	0	0	88	37	WANDERING	18	33
1	HUNGER	0,02	5,880896	66	0	0	62	55	WANDERING	17	32
1	HUNGER	0,02	4,356892	45	0	0	85	50	WANDERING	18	32
1	HUNGER	0,02	3,289887	36	0	0	39	46	WANDERING	22	34
1	HUNGER	0,02	4,368917	40	0	0	44	58	WANDERING	20	25
1	HUNGER	0,02	5,389459	39	0	0	84	51	WANDERING	24	26
1	HUNGER	0,02	5,90749	65	0	0	88	39	WANDERING	15	33
1	HUNGER	0,02	2,862889	66	0	0	52	32	WANDERING	19	32
1	HUNGER	0,02	4,520103	61	0	0	30	58	WANDERING	16	34
1	HUNGER	0,02	3,657089	41	0	0	54	56	WANDERING	18	30
1	HUNGER	0,02	4,816582	67	0	0	48	58	WANDERING	20	33
1	HUNGER	0,02	2,984748	44	0	0	44	41	WANDERING	23	30
1	HUNGER	0,02	4,407346	55	0	0	29	30	WANDERING	23	34
1	HUNGER	0,02	3,995501	50	0	0	23	41	WANDERING	19	29
1	HUNGER	0,02	3,310381	50	0	0	88	39	WANDERING	18	30
1	HUNGER	0,02	4,795434	30	0	0	87	32	WANDERING	15	31
1	HUNGER	0,02	2,922285	63	0	0	80	31	WANDERING	23	28
1	HUNGER	0,02	3,706102	32	0	0	81	34	WANDERING	18	33
1	HUNGER	0,02	3,724193	42	0	0	83	42	WANDERING	24	33
1	HUNGER	0,02	2,504801	36	0	0	45	37	WANDERING	16	33
1	HUNGER	0,02	4,249284	43	0	0	76	50	WANDERING	21	33
1	HUNGER	0,02	4,210871	52	0	0	64	33	WANDERING	21	33
1	HUNGER	0,02	3,312274	57	0	0	74	40	WANDERING	16	25
1	HUNGER	0,02	2,006967	59	0	0	39	53	WANDERING	15	34
1	HUNGER	0,02	3,585123	65	0	0	26	37	WANDERING	23	32
1	HUNGER	0,02	2,330976	69	0	0	51	54	WANDERING	15	31
1	HUNGER	0,02	3,342752	40	0	0	21	49	WANDERING	21	31
1	HUNGER	0,02	1,84257	42	0	0	86	43	WANDERING	20	32
1	HUNGER	0,02	2,8367	48	0	0	71	58	WANDERING	18	31
1	HUNGER	0,02	2,109082	63	0	0	78	35	WANDERING	23	32
1	HUNGER	0,02	2,594489	38	0	0	64	59	WANDERING	16	29
1	HUNGER	0,02	2,905146	47	0	0	68	54	WANDERING	23	33
1	HUNGER	0,02	1,422897	42	0	0	63	49	WANDERING	15	33
1	HUNGER	0,02	2,437616	30	0	0	69	52	WANDERING	17	30
1	HUNGER	0,02	2,365662	68	0	0	47	56	WANDERING	23	34
1	HUNGER	0,02	1,355077	44	0	0	38	53	WANDERING	20	32
1	HUNGER	0,02	1,111809	40	0	0	70	47	WANDERING	19	25
1	HUNGER	0,02	1,513436	39	0	0	54	43	WANDERING	20	26
1	HUNGER	0,02	1,872299	34	0	0	25	34	WANDERING	17	28
1	HUNGER	0,02	1,833591	42	0	0	22	30	WANDERING	21	29
1	HUNGER	0,02	1,379122	65	0	0	40	37	WANDERING	23	33
1	HUNGER	0,02	1,540057	68	0	0	24	34	WANDERING	16	28
1	HUNGER	0,02	9,138209	39	0	0	76	49	WANDERING	15	32
1	HUNGER	0,02	9,91018	38	0	0	72	54	WANDERING	21	28
1	HUNGER	0,02	8,458122	61	0	0	65	33	WANDERING	22	30
1	HUNGER	0,02	9,951917	49	0	0	55	30	WANDERING	17	31
1	HUNGER	0,02	9,772773	44	0	0	87	41	WANDERING	20	27
1	HUNGER	0,02	7,156227	44	0	0	40	30	WANDERING	22	25
1	HUNGER	0,02	8,655633	58	0	0	43	47	WANDERING	21	27
1	HUNGER	0,02	9,805044	39	0	0	68	49	WANDERING	18	33
1	HUNGER	0,02	8,952249	55	0	0	25	37	WANDERING	24	29
1	HUNGER	0,02	7,252149	30	0	0	43	49	WANDERING	16	29
1	HUNGER	0,02	7,367282	30	0	0	41	35	WANDERING	22	30
1	HUNGER	0,02	9,744118	41	0	0	99	30	WANDERING	20	34
1	HUNGER	0,02	6,661401	43	0	0	41	33	WANDERING	22	28
1	HUNGER	0,02	8,485419	46	0	0	64	58	WANDERING	17	25
1	HUNGER	0,02	6,090209	48	0	0	96	56	WANDERING	20	33
1	HUNGER	0,02	8,209241	39	0	0	26	42	WANDERING	21	25
1	HUNGER	0,02	8,932728	37	0	0	65	57	WANDERING	15	30
1	HUNGER	0,02	9,197668	32	0	0	91	40	WANDERING	21	27
1	HUNGER	0,02	7,278895	51	0	0	76	32	WANDERING	18	27
1	HUNGER	0,02	8,184883	40	0	0	82	46	WANDERING	20	29
1	HUNGER	0,02	9,427877	51	0	0	29	56	WANDERING	20	31
1	HUNGER	0,02	6,800768	68	0	0	76	55	WANDERING	17	34
1	HUNGER	0,02	7,642398	66	0	0	24	34	WANDERING	19	25
1	HUNGER	0,02	9,585743	55	0	0	61	57	WANDERING	15	33
1	HUNGER	0,02	9,784531	39	0	0	34	43	WANDERING	18	33
1	HUNGER	0,02	5,844089	34	0	0	42	58	WANDERING	21	30
1	HUNGER	0,02	6,072763	59	0	0	38	53	WANDERING	19	33
1	HUNGER	0,02	9,463234	53	0	0	92	49	WANDERING	16	25
1	HUNGER	0,02	7,805569	40	0	0	65	42	WANDERING	19	27
1	HUNGER	0,02	7,336532	39	0	0	25	50	WANDERING	20	25
1	HUNGER	0,02	7,075867	51	0	0	45	51	WANDERING	16	27
1	HUNGER	0,02	9,122239	69	0	0	74	58	WANDERING	16	31
1	HUNGER	0,02	5,118809	55	0	0	87	43	WANDERING	17	29
1	HUNGER	0,02	8,797997	35	0	0	26	47	WANDERING	20	34
1	HUNGER	0,02	9,349319	38	0	0	46	46	WANDERING	17	28
1	HUNGER	0,02	8,509977	61	0	0	80	46	WANDERING	16	28
1	HUNGER	0,02	7,431843	61	0	0	28	30	WANDERING	23	32
1	HUNGER	0,02	4,925765	66	0	0	98	32	WANDERING	20	31
1	HUNGER	0,02	7,939888	46	0	0	49	43	WANDERING	24	29
1	HUNGER	0,02	4,593508	30	0	0	72	56	WANDERING	15	26
1	HUNGER	0,02	7,451173	57	0	0	33	44	WANDERING	24	30
1	HUNGER	0,02	6,32496	35	0	0	87	45	WANDERING	24	30
1	HUNGER	0,02	4,40539	45	0	0	89	49	WANDERING	20	28
1	HUNGER	0,02	5,874172	59	0	0	46	44	WANDERING	15	28
1	HUNGER	0,02	4,056377	55	0	0	44	57	WANDERING	18	25
1	HUNGER	0,02	7,953956	33	0	0	51	48	WANDERING	24	25
1	HUNGER	0,02	5,131285	39	0	0	98	35	WANDERING	16	25
1	HUNGER	0,02	6,898217	59	0	0	29	45	WANDERING	16	34
1	HUNGER	0,02	5,309872	45	0	0	31	31	WANDERING	24	34
1	HUNGER	0,02	6,547233	44	0	0	36	44	WANDERING	17	30
1	HUNGER	0,02	7,155322	63	0	0	70	50	WANDERING	22	34
1	HUNGER	0,02	6,788309	57	0	0	69	30	WANDERING	22	27
1	HUNGER	0,02	5,513139	58	0	0	82	35	WANDERING	19	27
1	HUNGER	0,02	6,750895	59	0	0	80	40	WANDERING	18	34
1	HUNGER	0,02	6,533168	67	0	0	68	43	WANDERING	16	30
1	HUNGER	0,02	6,757615	56	0	0	88	37	WANDERING	18	33
1	HUNGER	0,02	5,880896	66	0	0	62	55	WANDERING	17	32
1	HUNGER	0,02	4,356892	45	0	0	85	50	WANDERING	18	32
1	HUNGER	0,02	3,289887	36	0	0	39	46	WANDERING	22	34
1	HUNGER	0,02	4,368917	40	0	0	44	58	WANDERING	20	25
1	HUNGER	0,02	5,389459	39	0	0	84	51	WANDERING	24	26
1	HUNGER	0,02	5,90749	65	0	0	88	39	WANDERING	15	33
1	HUNGER	0,02	2,862889	66	0	0	52	32	WANDERING	19	32
1	HUNGER	0,02	4,520103	61	0	0	30	58	WANDERING	16	34
1	HUNGER	0,02	3,657089	41	0	0	54	56	WANDERING	18	30
1	HUNGER	0,02	4,816582	67	0	0	48	58	WANDERING	20	33
1	HUNGER	0,02	2,984748	44	0	0	44	41	WANDERING	23	30
1	HUNGER	0,02	4,407346	55	0	0	29	30	WANDERING	23	34
1	HUNGER	0,02	3,995501	50	0	0	23	41	WANDERING	19	29
1	HUNGER	0,02	3,310381	50	0	0	88	39	WANDERING	18	30
1	HUNGER	0,02	4,795434	30	0	0	87	32	WANDERING	15	31
1	HUNGER	0,02	2,922285	63	0	0	80	31	WANDERING	23	28
1	HUNGER	0,02	3,706102	32	0	0	81	34	WANDERING	18	33
1	HUNGER	0,02	3,724193	42	0	0	83	42	WANDERING	24	33
1	HUNGER	0,02	2,504801	36	0	0	45	37	WANDERING	16	33
1	HUNGER	0,02	4,249284	43	0	0	76	50	WANDERING	21	33
1	HUNGER	0,02	4,210871	52	0	0	64	33	WANDERING	21	33
1	HUNGER	0,02	3,312274	57	0	0	74	40	WANDERING	16	25
1	HUNGER	0,02	2,006967	59	0	0	39	53	WANDERING	15	34
1	HUNGER	0,02	3,585123	65	0	0	26	37	WANDERING	23	32
1	HUNGER	0,02	2,330976	69	0	0	51	54	WANDERING	15	31
1	HUNGER	0,02	3,342752	40	0	0	21	49	WANDERING	21	31
1	HUNGER	0,02	1,84257	42	0	0	86	43	WANDERING	20	32
1	HUNGER	0,02	2,8367	48	0	0	71	58	WANDERING	18	31
1	HUNGER	0,02	2,109082	63	0	0	78	35	WANDERING	23	32
1	HUNGER	0,02	2,594489	38	0	0	64	59	WANDERING	16	29
1	HUNGER	0,02	2,905146	47	0	0	68	54	WANDERING	23	33
1	HUNGER	0,02	1,422897	42	0	0	63	49	WANDERING	15	33
1	HUNGER	0,02	2,437616	30	0	0	69	52	WANDERING	17	30
1	HUNGER	0,02	2,365662	68	0	0	47	56	WANDERING	23	34
1	HUNGER	0,02	1,355077	44	0	0	38	53	WANDERING	20	32
1	HUNGER	0,02	1,111809	40	0	0	70	47	WANDERING	19	25
1	HUNGER	0,02	1,513436	39	0	0	54	43	WANDERING	20	26
1	HUNGER	0,02	1,833591	42	0	0	22	30	WANDERING	21	29
1	HUNGER	0,02	1,872299	34	0	0	25	34	WANDERING	17	28
1	HUNGER	0,02	1,379122	65	0	0	40	37	WANDERING	23	33
1	HUNGER	0,02	1,540057	68	0	0	24	34	WANDERING	16	28
1	HUNGER	0,02	1,433675	61	0	0	65	51	WANDERING	21	25
1	HUNGER	0,02	1,530515	52	0	0	82	42	WANDERING	20	29
1	HUNGER	0,02	1,161204	43	0	0	94	40	WANDERING	16	26
1	HUNGER	0,02	9,465202	51	0	0	43	53	WANDERING	19	31
1	HUNGER	0,02	9,46952	38	0	0	57	50	WANDERING	22	25
1	HUNGER	0,02	9,676771	39	0	0	98	41	WANDERING	21	27
1	HUNGER	0,02	9,650145	53	0	0	71	43	WANDERING	21	33
1	HUNGER	0,02	9,769626	54	0	0	49	43	WANDERING	16	33
1	HUNGER	0,02	9,733033	33	0	0	34	33	WANDERING	15	26
1	HUNGER	0,02	9,556355	54	0	0	29	53	WANDERING	23	32
1	HUNGER	0,02	8,893531	39	0	0	42	34	WANDERING	21	27
1	HUNGER	0,02	9,172571	49	0	0	92	49	WANDERING	20	29
1	HUNGER	0,02	7,752982	44	0	0	27	36	WANDERING	17	31
1	HUNGER	0,02	8,875422	69	0	0	28	58	WANDERING	18	29
1	HUNGER	0,02	7,860745	48	0	0	99	57	WANDERING	16	26
1	HUNGER	0,02	9,129896	67	0	0	22	43	WANDERING	18	33
1	HUNGER	0,02	9,49538	57	0	0	50	40	WANDERING	16	26
1	HUNGER	0,02	7,931878	67	0	0	61	39	WANDERING	19	32
1	HUNGER	0,02	8,60393	64	0	0	61	45	WANDERING	20	34
1	HUNGER	0,02	8,359763	54	0	0	82	59	WANDERING	20	28
1	HUNGER	0,02	7,369223	38	0	0	83	30	WANDERING	23	29
1	HUNGER	0,02	8,677586	69	0	0	38	50	WANDERING	21	27
1	HUNGER	0,02	8,684151	50	0	0	79	34	WANDERING	17	25
1	HUNGER	0,02	8,188011	50	0	0	71	39	WANDERING	16	26
1	HUNGER	0,02	8,398039	57	0	0	26	34	WANDERING	18	29
1	HUNGER	0,02	7,203064	50	0	0	71	40	WANDERING	21	27
1	HUNGER	0,02	6,723605	51	0	0	92	59	WANDERING	15	26
1	HUNGER	0,02	7,960881	41	0	0	62	31	WANDERING	20	32
1	HUNGER	0,02	8,040562	36	0	0	42	55	WANDERING	24	31
1	HUNGER	0,02	9,890184	63	0	0	64	37	WANDERING	24	29
1	HUNGER	0,02	6,672192	57	0	0	86	52	WANDERING	21	29
1	HUNGER	0,02	7,56382	40	0	0	33	58	WANDERING	18	31
1	HUNGER	0,02	9,202363	55	0	0	34	58	WANDERING	15	34
1	HUNGER	0,02	7,00749	57	0	0	43	34	WANDERING	24	27
1	HUNGER	0,02	6,085397	36	0	0	88	41	WANDERING	21	26
1	HUNGER	0,02	8,251015	50	0	0	45	31	WANDERING	20	33
1	HUNGER	0,02	7,543122	64	0	0	98	31	WANDERING	18	25
1	HUNGER	0,02	7,472905	45	0	0	84	57	WANDERING	15	34
1	HUNGER	0,02	5,365984	46	0	0	71	50	WANDERING	23	26
1	HUNGER	0,02	8,41939	57	0	0	76	33	WANDERING	16	26
1	HUNGER	0,02	7,624167	41	0	0	62	43	WANDERING	24	26
1	HUNGER	0,02	7,21636	39	0	0	99	48	WANDERING	17	34
1	HUNGER	0,02	9,663001	55	0	0	90	44	WANDERING	18	27
1	HUNGER	0,02	6,245755	36	0	0	75	59	WANDERING	19	28
1	HUNGER	0,02	5,063422	47	0	0	23	56	WANDERING	15	32
1	HUNGER	0,02	4,958226	48	0	0	38	59	WANDERING	15	31
1	HUNGER	0,02	8,344584	34	0	0	26	51	WANDERING	16	33
1	HUNGER	0,02	8,313672	49	0	0	39	41	WANDERING	20	25
